date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:17:13	36626/36626	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-8f12%22	https://kai.id/static/vendors/bootstrap/dist/js/bootstrap.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/bootstrap/dist/js/bootstrap.min.js	(from https://kai.id/)
13:17:13	8654/8654	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-21ce%22	https://kai.id/static/vendors/waypoints/lib/jquery.waypoints.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/waypoints/lib/jquery.waypoints.min.js	(from https://kai.id/)
13:17:14	1054/1054	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-41e%22	https://kai.id/static/vendors/waypoints/lib/shortcuts/sticky.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/waypoints/lib/shortcuts/sticky.min.js	(from https://kai.id/)
13:17:14	4476/4476	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-117c%22	https://kai.id/static/vendors/smoothscroll/SmoothScroll.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/smoothscroll/SmoothScroll.js	(from https://kai.id/)
13:17:14	8062/8062	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-1f7e%22	https://kai.id/static/vendors/wow/dist/wow.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/wow/dist/wow.min.js	(from https://kai.id/)
13:17:14	6685/6685	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-1a1d%22	https://kai.id/static/vendors/parallax.js/parallax.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/parallax.js/parallax.js	(from https://kai.id/)
13:17:15	40347/40347	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-9d9b%22	https://kai.id/static/vendors/isotope/dist/isotope.pkgd.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/isotope/dist/isotope.pkgd.min.js	(from https://kai.id/)
13:17:15	6771/6771	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-1a73%22	https://kai.id/static/vendors/imagesloaded/imagesloaded.pkgd.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/imagesloaded/imagesloaded.pkgd.min.js	(from https://kai.id/)
13:17:15	1998/1998	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-7ce%22	https://kai.id/static/vendors/jquery-countTo/jquery.countTo.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/jquery-countTo/jquery.countTo.js	(from https://kai.id/)
13:17:15	2211/2211	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-8a3%22	https://kai.id/static/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/bootstrap-progressbar/bootstrap-progressbar.min.js	(from https://kai.id/)
13:17:16	20936/20936	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-51c8%22	https://kai.id/static/vendors/magnific-popup/dist/jquery.magnific-popup.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/magnific-popup/dist/jquery.magnific-popup.min.js	(from https://kai.id/)
13:17:16	1326/1326	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-52e%22	https://kai.id/static/vendors/chaffle/dist/js/jquery.chaffle.min.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/chaffle/dist/js/jquery.chaffle.min.js	(from https://kai.id/)
13:17:16	18430/18430	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-47fe%22	https://kai.id/static/assets/js/main.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/js/main.js	(from https://kai.id/)
13:17:16	4377/4377	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a1b7ac6-1119%22	https://kai.id/static/vendors/jquery-modal/jquery.modal.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/jquery-modal/jquery.modal.js	(from https://kai.id/)
13:17:17	3886/3886	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a3b20a6-f2e%22	https://kai.id/static/vendors/js-cookie/js.cookie.js	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/vendors/js-cookie/js.cookie.js	(from https://kai.id/)
13:17:17	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225930cbf7-2876e%22	https://kai.id/static/Font-Awesome/fonts/fontawesome-webfont.eot?v=4.7.0	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/Font-Awesome/fonts/fontawesome-webfont3e6e.eot	(from https://kai.id/static/Font-Awesome/css/font-awesome.min.css)
13:17:17	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225930cbf7-2876e%22	https://kai.id/static/Font-Awesome/fonts/fontawesome-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/Font-Awesome/fonts/fontawesome-webfontd41d.eot	(from https://kai.id/static/Font-Awesome/css/font-awesome.min.css)
13:17:17	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225930cbf7-12d68%22	https://kai.id/static/Font-Awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/Font-Awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://kai.id/static/Font-Awesome/css/font-awesome.min.css)
13:17:18	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%225930cbf7-17ee8%22	https://kai.id/static/Font-Awesome/fonts/fontawesome-webfont.woff?v=4.7.0	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/Font-Awesome/fonts/fontawesome-webfont3e6e.woff	(from https://kai.id/static/Font-Awesome/css/font-awesome.min.css)
13:17:18	165548/165548	---M--	200	added ('OK')	application/octet-stream	etag:%225930cbf7-286ac%22	https://kai.id/static/Font-Awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/Font-Awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://kai.id/static/Font-Awesome/css/font-awesome.min.css)
13:17:18	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225930cbf7-6c7db%22	https://kai.id/static/Font-Awesome/fonts/fontawesome-webfont.svg?v=4.7.0	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/Font-Awesome/fonts/fontawesome-webfont3e6e.svg	(from https://kai.id/static/Font-Awesome/css/font-awesome.min.css)
13:17:18	151752/151752	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225930cbf7-250c8%22	https://kai.id/static/assets/fonts/megatron/fonts/megatron.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/megatron/fonts/megatron.eot	(from https://kai.id/static/assets/fonts/megatron/styles.css)
13:17:19	151752/151752	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225930cbf7-250c8%22	https://kai.id/static/assets/fonts/megatron/fonts/megatron.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/megatron/fonts/megatrond41d.eot	(from https://kai.id/static/assets/fonts/megatron/styles.css)
13:17:19	99552/99552	---M--	200	added ('OK')	application/font-woff	etag:%225930cbf7-184e0%22	https://kai.id/static/assets/fonts/megatron/fonts/megatron.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/megatron/fonts/megatron.woff	(from https://kai.id/static/assets/fonts/megatron/styles.css)
13:17:19	151584/151584	---M--	200	added ('OK')	application/octet-stream	etag:%225930cbf7-25020%22	https://kai.id/static/assets/fonts/megatron/fonts/megatron.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/megatron/fonts/megatron.ttf	(from https://kai.id/static/assets/fonts/megatron/styles.css)
13:17:20	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:10%20GMT	https://kai.id/static/assets/fonts/proximanova-light-webfont.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-light-webfont.html	(from https://kai.id/static/assets/css/kai.css)
13:17:20	424965/424965	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225930cbf7-67c05%22	https://kai.id/static/assets/fonts/megatron/fonts/megatron.svg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/megatron/fonts/megatron.svg	(from https://kai.id/static/assets/fonts/megatron/styles.css)
13:17:20	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:10%20GMT	https://kai.id/static/assets/fonts/proximanova-light-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-light-webfontd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:20	50528/50528	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-c560%22	https://kai.id/static/assets/fonts/proximanova-light-webfont.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-light-webfont.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:21	74436/74436	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-122c4%22	https://kai.id/static/assets/fonts/proximanova-light-webfont.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-light-webfont.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:21	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:11%20GMT	https://kai.id/static/assets/fonts/proximanova-light-webfont.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-light-webfont-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:21	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:12%20GMT	https://kai.id/static/assets/fonts/proximanova-lightitalic-webfont.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-lightitalic-webfont.html	(from https://kai.id/static/assets/css/kai.css)
13:17:22	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:12%20GMT	https://kai.id/static/assets/fonts/proximanova-lightitalic-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-lightitalic-webfontd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:22	57176/57176	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-df58%22	https://kai.id/static/assets/fonts/proximanova-lightitalic-webfont.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-lightitalic-webfont.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:23	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:13%20GMT	https://kai.id/static/assets/fonts/proximanova-lightitalic-webfont.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-lightitalic-webfont-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:23	85396/85396	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-14d94%22	https://kai.id/static/assets/fonts/proximanova-lightitalic-webfont.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-lightitalic-webfont.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:23	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:13%20GMT	https://kai.id/static/assets/fonts/proximanova-regular-webfont.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regular-webfont.html	(from https://kai.id/static/assets/css/kai.css)
13:17:23	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:13%20GMT	https://kai.id/static/assets/fonts/proximanova-regular-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regular-webfontd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:23	51200/51200	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-c800%22	https://kai.id/static/assets/fonts/proximanova-regular-webfont.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regular-webfont.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:23	75200/75200	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-125c0%22	https://kai.id/static/assets/fonts/proximanova-regular-webfont.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regular-webfont.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:24	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:14%20GMT	https://kai.id/static/assets/fonts/proximanova-regular-webfont.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regular-webfont-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:24	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:15%20GMT	https://kai.id/static/assets/fonts/proximanova-regitalic-webfont.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regitalic-webfont.html	(from https://kai.id/static/assets/css/kai.css)
13:17:24	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:15%20GMT	https://kai.id/static/assets/fonts/proximanova-regitalic-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regitalic-webfontd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:25	56976/56976	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-de90%22	https://kai.id/static/assets/fonts/proximanova-regitalic-webfont.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regitalic-webfont.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:25	85432/85432	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-14db8%22	https://kai.id/static/assets/fonts/proximanova-regitalic-webfont.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regitalic-webfont.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:25	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:15%20GMT	https://kai.id/static/assets/fonts/proximanova-regitalic-webfont.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-regitalic-webfont-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:25	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:16%20GMT	https://kai.id/static/assets/fonts/proximanova-semibold-webfont.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibold-webfont.html	(from https://kai.id/static/assets/css/kai.css)
13:17:26	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:16%20GMT	https://kai.id/static/assets/fonts/proximanova-semibold-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibold-webfontd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:26	50648/50648	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-c5d8%22	https://kai.id/static/assets/fonts/proximanova-semibold-webfont.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibold-webfont.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:26	74736/74736	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-123f0%22	https://kai.id/static/assets/fonts/proximanova-semibold-webfont.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibold-webfont.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:26	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:17%20GMT	https://kai.id/static/assets/fonts/proximanova-semibold-webfont.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibold-webfont-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:27	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:17%20GMT	https://kai.id/static/assets/fonts/proximanova-semibolditalic-webfont.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibolditalic-webfont.html	(from https://kai.id/static/assets/css/kai.css)
13:17:27	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:18%20GMT	https://kai.id/static/assets/fonts/proximanova-semibolditalic-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibolditalic-webfontd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:27	56624/56624	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-dd30%22	https://kai.id/static/assets/fonts/proximanova-semibolditalic-webfont.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibolditalic-webfont.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:28	84816/84816	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-14b50%22	https://kai.id/static/assets/fonts/proximanova-semibolditalic-webfont.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibolditalic-webfont.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:28	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:19%20GMT	https://kai.id/static/assets/fonts/proximanova-semibolditalic-webfont.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-semibolditalic-webfont-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:28	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:19%20GMT	https://kai.id/static/assets/fonts/proximanova-bold-webfont.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-bold-webfont.html	(from https://kai.id/static/assets/css/kai.css)
13:17:29	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:19%20GMT	https://kai.id/static/assets/fonts/proximanova-bold-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-bold-webfontd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:29	51344/51344	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-c890%22	https://kai.id/static/assets/fonts/proximanova-bold-webfont.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-bold-webfont.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:30	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:20%20GMT	https://kai.id/static/assets/fonts/proximanova-bold-webfont.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-bold-webfont-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:30	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:20%20GMT	https://kai.id/static/assets/fonts/proximanova-boldit-webfont.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-boldit-webfont.html	(from https://kai.id/static/assets/css/kai.css)
13:17:30	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:21%20GMT	https://kai.id/static/assets/fonts/proximanova-boldit-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-boldit-webfontd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:30	56296/56296	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-dbe8%22	https://kai.id/static/assets/fonts/proximanova-boldit-webfont.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-boldit-webfont.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:31	84024/84024	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-14838%22	https://kai.id/static/assets/fonts/proximanova-boldit-webfont.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-boldit-webfont.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:31	75296/75296	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-12620%22	https://kai.id/static/assets/fonts/proximanova-bold-webfont.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-bold-webfont.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:31	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:21%20GMT	https://kai.id/static/assets/fonts/proximanova-boldit-webfont.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-boldit-webfont-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:31	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:22%20GMT	https://kai.id/static/assets/fonts/proximanova-extrabold-webfont.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-extrabold-webfont.html	(from https://kai.id/static/assets/css/kai.css)
13:17:32	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:22%20GMT	https://kai.id/static/assets/fonts/proximanova-extrabold-webfont.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-extrabold-webfontd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:32	50676/50676	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-c5f4%22	https://kai.id/static/assets/fonts/proximanova-extrabold-webfont.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-extrabold-webfont.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:32	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:23%20GMT	https://kai.id/static/assets/fonts/proximanova-extrabold-webfont.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-extrabold-webfont-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:32	74400/74400	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-122a0%22	https://kai.id/static/assets/fonts/proximanova-extrabold-webfont.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/proximanova-extrabold-webfont.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:33	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:23%20GMT	https://kai.id/static/assets/fonts/firasans-bold.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-bold.html	(from https://kai.id/static/assets/css/kai.css)
13:17:33	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:23%20GMT	https://kai.id/static/assets/fonts/firasans-bold.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-boldd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:33	113392/113392	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-1baf0%22	https://kai.id/static/assets/fonts/firasans-bold.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-bold.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:33	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:24%20GMT	https://kai.id/static/assets/fonts/firasans-bold.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-bold-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:34	186696/186696	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-2d948%22	https://kai.id/static/assets/fonts/firasans-bold.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-bold.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:34	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:24%20GMT	https://kai.id/static/assets/fonts/firasans-bold.svg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-bold-3.html	(from https://kai.id/static/assets/css/kai.css)
13:17:34	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:25%20GMT	https://kai.id/static/assets/fonts/firasans-extralight.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-extralight.html	(from https://kai.id/static/assets/css/kai.css)
13:17:34	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:25%20GMT	https://kai.id/static/assets/fonts/firasans-extralight.eot?	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-extralightd41d.html	(from https://kai.id/static/assets/css/kai.css)
13:17:35	112972/112972	---M--	200	added ('OK')	application/octet-stream	etag:%2259a39c4b-1b94c%22	https://kai.id/static/assets/fonts/firasans-extralight.woff2	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-extralight.woff2	(from https://kai.id/static/assets/css/kai.css)
13:17:35	186592/186592	---M--	200	added ('OK')	application/font-woff	etag:%2259a39c4b-2d8e0%22	https://kai.id/static/assets/fonts/firasans-extralight.woff	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-extralight.woff	(from https://kai.id/static/assets/css/kai.css)
13:17:35	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:26%20GMT	https://kai.id/static/assets/fonts/firasans-extralight.ttf	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-extralight-2.html	(from https://kai.id/static/assets/css/kai.css)
13:17:35	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:26%20GMT	https://kai.id/static/assets/fonts/firasans-extralight.svg	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-extralight-3.html	(from https://kai.id/static/assets/css/kai.css)
13:17:36	175040/175040	---MCZ	200	added ('OK')	text/html	date:Sun,%2029%20Apr%202018%2006:17:26%20GMT	https://kai.id/static/assets/fonts/firasans-semibold.eot	X:/kuliah/Semester%204/RPL/tubes_rpl/kai.id/static/assets/fonts/firasans-semibold.html	(from https://kai.id/static/assets/css/kai.css)
